"Environment and Climate Change Canada"
"Monthly Values for January - 1993"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"TORONTO METRO ZOO","43.817","-79.183","ON","-3.8","2",NA,"12.0","0","-16.0","2","15.5","3",NA,"35.3","6",NA,"","8","","",NA,"632.7","0.0","6158741"
"TORONTO SUNNYBROOK","43.717","-79.383","ON","",,NA,"",,"",,"31.8","0",NA,"97.2","0",NA,"","11","","",NA,"","","6158779"
"TRENTON A","44.117","-77.533","ON","-6.2","7","0.6","7.9","7","-18.2","7","24.8","7",NA,"56.7","7",NA,"5.0","9","",,NA,"581.9","0.0","6158875"
"TYRONE","44.017","-78.733","ON","-6.1","0","1.2","8.0","0","-18.5","0","45.0","0","102.0","125.2","0","162.0","","21","","",NA,"747.3","0.0","6159048"
"VALENS","43.383","-80.133","ON","-4.8","0",NA,"10.5","0","-18.0","0","40.2","0",NA,"107.5","0",NA,"18.0","15","","",NA,"705.9","0.0","6159127"
"WOOLER","44.200","-77.717","ON","-5.6","0","1.7","9.5","0","-19.0","0","26.0","0","50.0","85.4","0","92.0","","18","","",NA,"730.6","0.0","6159651"
"MOUNTAINVIEW","44.050","-77.300","ON","-5.2","0","0.7","9.0","0","-18.0","0","29.4","0","69.0","99.8","0","125.0","","15","","",NA,"720.6","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.867","-79.367","ON","-4.3","0","1.5","11.7","0","-16.5","0","36.5","0","94.0","82.9","0","134.0","14.0","11","","",NA,"692.3","0.0","615HMAK"
"OAKVILLE SOUTHEAST WPCP","43.483","-79.633","ON","-2.9","0","1.7","13.0","0","-12.0","0","36.0","0","127.0","101.5","0","170.0","","14","","",NA,"648.0","0.0","615N745"
"NAPANEE","44.233","-76.967","ON","-6.2","0",NA,"8.0","0","-20.0","0","42.0","0",NA,"109.0","0",NA,"18.0","16","","",NA,"750.2","0.0","615NNPL"
"BOBCAYGEON","44.517","-78.617","ON","",,NA,"",,"",,"45.5","0",NA,"85.5","0",NA,"","12","","",NA,"","","6160820"
"FENELON FALLS","44.583","-78.750","ON","",,NA,"",,"",,"68.0","0",NA,"110.8","0",NA,"","16","","",NA,"","","6162376"
"HALIBURTON 3","45.033","-78.533","ON","-8.8","0","1.0","8.5","0","-31.5","0","70.4","0","105.0","123.2","0","122.0","45.0","17","","",NA,"831.7","0.0","6163171"
"LINDSAY FROST","44.333","-78.733","ON","-6.0","0","2.5","8.5","0","-22.0","0","62.8","0","141.0","106.6","0","160.0","15.0","20","","",NA,"742.5","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-6.8","0","3.0","8.0","0","-26.0","0","69.0","0","117.0","139.0","0","155.0","","20","","",NA,"767.5","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-6.4","0","2.0","9.0","0","-19.4","0","37.8","0","94.0","86.4","0","151.0","13.0","13","","",NA,"757.6","0.0","6166418"
"PETERBOROUGH DOBBIN TS","44.317","-78.400","ON","-6.6","0",NA,"9.0","0","-22.0","0","66.6","0",NA,"131.1","0",NA,"","17","","",NA,"762.6","0.0","6166428"
"PETERBOROUGH STP","44.283","-78.317","ON","-5.5","0",NA,"10.0","0","-18.0","0","42.0","0",NA,"98.3","0",NA,"","15","","",NA,"727.5","0.0","6166450"
"PETERBOROUGH TORRANCE","44.233","-78.317","ON","-6.1","0",NA,"9.0","0","-19.5","0","52.8","0",NA,"109.2","0",NA,"16.0","19","","",NA,"746.6","0.0","6166452"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-6.1","0","2.3","8.5","0","-20.5","0","28.9","0","74.0","71.4","0","125.0","11.0","10","","",NA,"746.8","0.0","6166455"
"WOODVILLE","44.400","-78.983","ON","-6.8","0",NA,"9.5","0","-22.0","0","86.8","0",NA,"132.0","0",NA,"33.0","24","","",NA,"768.5","0.0","6169647"
"HASTINGS","44.283","-78.000","ON","-6.0","0",NA,"9.0","0","-20.0","0","36.0","0",NA,"113.0","0",NA,"14.0","16","","",NA,"743.3","0.0","616C3P9"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"42.0","0",NA,"111.0","0",NA,"22.0","18","","",NA,"","","616RKR0"
