"Environment and Climate Change Canada"
"Monthly Values for January - 1991"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SMITHFIELD CDA AUTOMATIC CLIMATE STATION","44.083","-77.667","ON","-5.8","0",NA,"4.8","0","-27.4","0","79.0","0",NA,"90.8","0",NA,"10.0","14","","",NA,"737.8","0.0","6157832"
"STOUFFVILLE WPCP","43.967","-79.250","ON","-7.1","0",NA,"4.0","0","-21.0","0","0.0","11",NA,"0.0","13",NA,"","0","","",NA,"776.8","0.0","6158084"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"29.4","0",NA,"39.4","0",NA,"13.0","10","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","-3.9","0","-0.2","5.7","0","-17.8","0","32.8","0","88.0","43.8","0","71.0","1.0","7","91.3","0","106.0","679.1","0.0","6158350"
"TORONTO ASHBRIDGES BAY","43.667","-79.317","ON","",,NA,"",,"",,"14.2","0",NA,"25.8","0",NA,"0.0","10","","",NA,"","","6158370"
"TORONTO BOOTH","43.650","-79.350","ON","",,NA,"",,"",,"21.2","0",NA,"32.2","0",NA,"","7","","",NA,"","","6158406"
"TORONTO ELLESMERE","43.767","-79.267","ON","-5.0","0",NA,"6.0","0","-18.5","0","0.0","7",NA,"0.0","11",NA,"","0","","",NA,"714.5","0.0","6158520"
"TORONTO ISLAND A","43.629","-79.395","ON","-3.8","0",NA,"4.7","0","-17.1","0","28.7","0",NA,"36.5","0",NA,"0.0","7","","",NA,"675.6","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.667","-79.600","ON","-5.7","0","-0.2","4.9","0","-18.8","0","24.6","0","83.0","33.6","0","65.0","4.0","6","","",NA,"734.5","0.0","6158733"
"TORONTO MALVERN","43.800","-79.233","ON","-5.4","0",NA,"6.0","0","-19.5","0","36.0","0",NA,"48.0","0",NA,"10.0","11","","",NA,"726.9","0.0","6158738"
"TORONTO METRO ZOO","43.817","-79.183","ON","-5.5","0",NA,"5.5","0","-22.0","0","21.4","0",NA,"28.6","0",NA,"","6","","",NA,"729.3","0.0","6158741"
"TORONTO SUNNYBROOK","43.717","-79.383","ON","",,NA,"",,"",,"35.1","0",NA,"51.1","0",NA,"","10","","",NA,"","","6158779"
"TRENTON A","44.117","-77.533","ON","-6.9","0","-0.1","4.9","0","-24.0","0","54.4","0","122.0","46.3","0","68.0","15.0","11","","",NA,"771.4","0.0","6158875"
"TRENTON ONT HYDRO","44.133","-77.600","ON","",,NA,"",,"",,"63.0","0",NA,"76.7","0",NA,"","15","","",NA,"","","6158885"
"TYRONE","44.017","-78.733","ON","-7.3","0","0.0","4.0","0","-23.5","0","55.0","0","125.0","65.6","0","85.0","14.0","17","","",NA,"783.7","0.0","6159048"
"VALENS","43.383","-80.133","ON","-6.2","4",NA,"3.5","3","-24.0","2","41.8","0",NA,"47.6","0",NA,"22.0","15","","",NA,"654.5","0.0","6159127"
"WELLINGTON","43.950","-77.333","ON","-5.3","0",NA,"4.5","0","-20.5","0","63.2","0",NA,"78.0","0",NA,"19.0","14","","",NA,"721.9","0.0","6159449"
"WOODBRIDGE","43.783","-79.600","ON","-6.1","0","0.5","5.5","0","-20.0","0","26.2","0","88.0","36.1","0","72.0","","12","","",NA,"745.9","0.0","6159575"
"UXBRIDGE","44.100","-79.117","ON","-7.6","0",NA,"4.5","0","-25.5","0","47.6","0",NA,"53.0","0",NA,"21.0","13","","",NA,"792.6","0.0","6159A26"
"MOUNTAINVIEW","44.050","-77.300","ON","-6.3","0","-0.3","4.5","0","-21.5","0","40.0","0","93.0","52.2","0","65.0","","12","","",NA,"752.6","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.867","-79.367","ON","-6.7","0","-0.8","4.7","0","-22.7","0","33.2","0","85.0","45.0","0","73.0","11.0","10","","",NA,"764.5","0.0","615HMAK"
"OAKVILLE SOUTHEAST WPCP","43.483","-79.633","ON","-4.8","0","-0.1","6.0","0","-18.0","0","19.0","0","67.0","27.0","0","45.0","","9","","",NA,"705.5","0.0","615N745"
"NAPANEE","44.233","-76.967","ON","-7.3","0",NA,"4.0","0","-28.0","0","46.0","0",NA,"59.8","0",NA,"22.0","14","","",NA,"785.5","0.0","615NNPL"
"FENELON FALLS","44.583","-78.750","ON","",,NA,"",,"",,"74.0","0",NA,"90.2","0",NA,"","11","","",NA,"","","6162376"
"HALIBURTON A","45.000","-78.583","ON","-10.6","0",NA,"4.0","0","-33.0","0","64.6","0",NA,"65.6","0",NA,"","13","","",NA,"888.0","0.0","6163156"
"HALIBURTON 3","45.033","-78.533","ON","-11.0","0","-1.2","3.5","0","-36.5","0","68.2","0","102.0","69.8","0","69.0","44.0","14","","",NA,"899.7","0.0","6163171"
"LINDSAY FROST","44.333","-78.733","ON","-8.0","0","0.5","4.0","0","-25.5","0","60.6","0","136.0","65.6","0","98.0","18.0","16","98.1","0","110.0","804.9","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-9.8","0","0.0","4.0","0","-33.0","0","101.0","0","172.0","101.8","0","113.0","48.0","16","","",NA,"860.7","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-8.6","0","-0.2","3.4","0","-29.8","0","62.0","0","155.0","52.2","0","91.0","22.0","11","","",NA,"826.0","0.0","6166418"
"PETERBOROUGH DOBBIN TS","44.317","-78.400","ON","-8.7","0",NA,"4.5","0","-30.0","0","59.7","0",NA,"63.7","0",NA,"","12","","",NA,"829.0","0.0","6166428"
"PETERBOROUGH STP","44.283","-78.317","ON","-7.4","0",NA,"4.0","0","-22.5","0","58.8","0",NA,"61.7","0",NA,"","10","","",NA,"786.8","0.0","6166450"
"PETERBOROUGH TORRANCE","44.233","-78.317","ON","-8.1","0",NA,"4.5","0","-29.0","0","79.2","0",NA,"84.3","0",NA,"17.0","16","","",NA,"808.8","0.0","6166452"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-8.0","0","0.4","3.5","0","-27.5","0","48.6","0","125.0","45.0","0","79.0","27.0","9","101.6","0","116.0","805.5","0.0","6166455"
"WOODVILLE","44.400","-78.983","ON","-10.0","5",NA,"4.0","4","-26.0","5","81.0","0",NA,"91.2","0",NA,"16.0","17","","",NA,"726.8","0.0","6169647"
"HASTINGS","44.283","-78.000","ON","-8.1","0",NA,"3.5","0","-25.5","0","61.0","0",NA,"63.0","0",NA,"","14","","",NA,"808.1","0.0","616C3P9"
